graph,original_order,original_size,original_time,original_iterations,original_error,original_technique,batch_size,order,size,time,iterations,error,technique
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50","75896.6","508887","2.6036","0","5.503339999999999e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50","75896.6","508887","0.967","14.4","0.0000022176599999999997","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100","75905.6","508937","6.9024","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100","75905.6","508937","3.532","54","0.00000132268","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100","75905.6","508937","3.4234","0","5.611959999999999e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100","75905.6","508937","1.0412","15.6","0.0000036572799999999996","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500","75979.4","509337","6.9262","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500","75979.4","509337","3.5336","54","0.00000134536","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500","75979.4","509337","4.2212000000000005","0","5.170180000000001e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500","75979.4","509337","1.5726","23.8","0.00000370556","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1000","76063.6","509836.8","6.908200000000001","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1000","76063.6","509836.8","3.535","54","0.00000128896","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1000","76063.6","509836.8","4.681","0","5.65234e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","1000","76063.6","509836.8","1.8115999999999999","27.4","0.0000037506599999999997","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5000","76746.2","513836.8","6.8414","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5000","76746.2","513836.8","3.4903999999999997","53.4","0.00000133196","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5000","76746.2","513836.8","5.2238","0","5.96902e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","5000","76746.2","513836.8","2.3686","36","0.0000038933000000000005","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10000","77528","518835.6","6.822800000000001","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10000","77528","518835.6","3.4530000000000003","52.8","0.0000012835","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10000","77528","518835.6","5.544","0","5.32914e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","10000","77528","518835.6","2.6024000000000003","39.6","0.0000032806200000000005","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50000","81212","558831.6","6.3732","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50000","81212","558831.6","3.0512","46.4","0.00000168182","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50000","81212","558831.6","5.7185999999999995","0","4.0403999999999996e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","50000","81212","558831.6","2.7024","41","0.00000322832","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100000","82756.4","608830.8","5.991","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100000","82756.4","608830.8","2.5291999999999994","38.4","0.0000023570000000000005","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100000","82756.4","608830.8","5.45","0","2.81158e-7","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","100000","82756.4","608830.8","2.3015999999999996","34.8","0.00000364308","pagerankCuda [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500000","83477","1008800","3.7366","0","0","pagerankNvgraph [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500000","83477","1008800","2.1149999999999998","28","5.251259999999999e-7","pagerankCuda [static]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500000","83477","1008800","3.632","0","0.0000020315800000000005","pagerankNvgraph [dynamic]"
"soc-Epinions1","75888","508837","6.962","0","0","pagerankNvgraph","500000","83477","1008800","2.0509999999999997","27.2","0.0000025439","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1","299067","1955353","7.335600000000001","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1","299067","1955353","3.722","45","0.0000029377","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1","299067","1955353","2.5071999999999997","0","0.00000137812","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1","299067","1955353","0.24080000000000004","2","0.0000036176600000000003","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5","299067.4","1955357","7.334999999999999","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5","299067.4","1955357","3.715","45","0.0000029384","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5","299067.4","1955357","3.2880000000000003","0","0.00000145296","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5","299067.4","1955357","0.7928","8.8","0.00000474578","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10","299069","1955362","7.3254","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10","299069","1955362","3.711","45","0.0000029352","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10","299069","1955362","3.4312000000000005","0","0.00000150674","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10","299069","1955362","0.9800000000000001","11.2","0.0000045521","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50","299075.2","1955402","7.3334","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50","299075.2","1955402","3.69","45","0.0000029371800000000003","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50","299075.2","1955402","4.1506","0","0.00000164982","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50","299075.2","1955402","1.5876000000000001","18.8","0.00000444454","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100","299084.2","1955452","7.322800000000001","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100","299084.2","1955452","3.6733999999999996","45","0.0000029368199999999997","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100","299084.2","1955452","4.3206","0","0.00000173852","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100","299084.2","1955452","1.7704","21.2","0.00000432432","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500","299159.6","1955852","7.3218000000000005","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500","299159.6","1955852","3.6931999999999996","45","0.00000292882","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500","299159.6","1955852","4.9916","0","0.0000019058","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500","299159.6","1955852","2.2724","27.4","0.00000439396","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000","299248.2","1956352","7.324800000000001","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000","299248.2","1956352","3.6938000000000004","45","0.00000291678","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000","299248.2","1956352","5.1888","0","0.00000207428","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000","299248.2","1956352","2.491","30","0.00000427538","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5000","299966.8","1960352","7.2988","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5000","299966.8","1960352","3.7428000000000003","45","0.0000028027800000000004","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5000","299966.8","1960352","5.7228","0","0.0000023316","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","5000","299966.8","1960352","2.9304","35","0.00000436326","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10000","300818.4","1965352","7.267799999999999","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10000","300818.4","1965352","3.7513999999999994","45","0.00000262048","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10000","300818.4","1965352","6.0092","0","0.00000217212","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","10000","300818.4","1965352","3.0876000000000006","37","0.00000413442","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50000","306994.8","2005351","7.1044","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50000","306994.8","2005351","3.7346000000000004","44","0.0000024233599999999997","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50000","306994.8","2005351","6.3264000000000005","0","0.0000017686400000000001","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","50000","306994.8","2005351","3.3982","40","0.0000031396799999999996","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100000","312642.4","2055350.8","7.159000000000001","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100000","312642.4","2055350.8","3.7648","43","0.0000024390799999999995","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100000","312642.4","2055350.8","6.509399999999999","0","0.0000011464","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","100000","312642.4","2055350.8","3.4518","39.4","0.0000030590399999999997","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500000","327562.6","2455341.8","7.048399999999999","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500000","327562.6","2455341.8","3.5674","37","0.0000027809","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500000","327562.6","2455341.8","6.4159999999999995","0","2.94352e-7","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","500000","327562.6","2455341.8","3.2936","34","0.00000251752","pagerankCuda [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000000","328907.2","2955333.8","7.160200000000001","0","0","pagerankNvgraph [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000000","328907.2","2955333.8","3.5634","33","0.00000301482","pagerankCuda [static]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000000","328907.2","2955333.8","6.385","0","1.9352599999999996e-7","pagerankNvgraph [dynamic]"
"coAuthorsDBLP","299067","1955352","7.409","0","0","pagerankNvgraph","1000000","328907.2","2955333.8","3.2428000000000003","30","0.00000254014","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1","227320","1628269","6.910200000000001","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1","227320","1628269","3.781","48","0.0000021838","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1","227320","1628269","2.5618000000000003","0","0.00000214846","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1","227320","1628269","0.3016","2.8","0.000004266440000000001","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5","227321","1628273","6.9178","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5","227321","1628273","3.786","48","0.0000021893399999999998","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5","227321","1628273","3.1963999999999997","0","0.00000227378","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5","227321","1628273","0.8722","10.2","0.000005604","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10","227321.8","1628278","6.924200000000001","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10","227321.8","1628278","3.7834000000000003","48","0.00000218878","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10","227321.8","1628278","3.405","0","0.0000024015800000000003","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10","227321.8","1628278","1.1494","13.8","0.0000058315800000000005","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50","227329.8","1628318","6.9268","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50","227329.8","1628318","3.7822000000000005","48","0.0000022316600000000003","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50","227329.8","1628318","4.1112","0","0.0000025196600000000004","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50","227329.8","1628318","1.7489999999999999","21.6","0.00000546066","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100","227339.8","1628368","6.926599999999999","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100","227339.8","1628368","3.7762000000000002","48","0.00000221392","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100","227339.8","1628368","4.3916","0","0.0000025922199999999996","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100","227339.8","1628368","1.9918","24.8","0.00000513676","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500","227420.2","1628768","6.9256","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500","227420.2","1628768","3.7764","48","0.00000221494","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500","227420.2","1628768","4.9","0","0.0000028980400000000003","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500","227420.2","1628768","2.4707999999999997","31","0.00000512958","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000","227505.2","1629268","6.9286","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000","227505.2","1629268","3.7872","48","0.0000022265599999999997","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000","227505.2","1629268","5.1724000000000006","0","0.00000293452","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000","227505.2","1629268","2.7006","34","0.0000047161","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5000","228234.8","1633268","6.9366","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5000","228234.8","1633268","3.7748000000000004","48","0.0000022696","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5000","228234.8","1633268","5.6972000000000005","0","0.00000288072","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","5000","228234.8","1633268","3.125","39.6","0.0000040792199999999995","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10000","229062.6","1638267.8","6.9276","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10000","229062.6","1638267.8","3.7762000000000002","48","0.00000218066","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10000","229062.6","1638267.8","5.977","0","0.0000025306199999999997","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","10000","229062.6","1638267.8","3.2958","41.8","0.00000350432","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50000","234801","1678267","7.048","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50000","234801","1678267","3.7775999999999996","48","0.00000185254","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50000","234801","1678267","6.536199999999999","0","0.00000133094","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","50000","234801","1678267","3.5342","44.8","0.00000234732","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100000","239838.6","1728265.4","7.162000000000001","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100000","239838.6","1728265.4","3.7237999999999998","47","0.0000022323400000000005","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100000","239838.6","1728265.4","6.8191999999999995","0","6.40154e-7","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","100000","239838.6","1728265.4","3.5713999999999997","45","0.0000021511","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500000","249642.8","2128255.4","6.807400000000001","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500000","249642.8","2128255.4","3.6339999999999995","41","0.00000222324","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500000","249642.8","2128255.4","6.703200000000001","0","1.20394e-7","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","500000","249642.8","2128255.4","3.5160000000000005","39.6","0.00000243752","pagerankCuda [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000000","250046.8","2628245.4","6.678400000000001","0","0","pagerankNvgraph [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000000","250046.8","2628245.4","3.7816","35.8","0.00000221092","pagerankCuda [static]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000000","250046.8","2628245.4","6.633399999999999","0","1.273678e-7","pagerankNvgraph [dynamic]"
"coAuthorsCiteseer","227320","1628268","6.942","0","0","pagerankNvgraph","1000000","250046.8","2628245.4","3.7030000000000003","35","0.00000213784","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1","4847571.4","68993774","168.4486","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1","4847571.4","68993774","158.9192","51","0.0000032011800000000002","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1","4847571.4","68993774","14.478200000000001","0","2.5780599999999995e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1","4847571.4","68993774","3.2233999999999994","1","3.09396e-7","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5","4847572.2","68993778","168.3584","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5","4847572.2","68993778","158.9044","51","0.0000031609199999999994","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5","4847572.2","68993778","20.1772","0","3.0106800000000003e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5","4847572.2","68993778","3.2286","1","7.304079999999999e-7","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10","4847572.6","68993783","168.50539999999998","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10","4847572.6","68993783","158.93900000000002","51","0.00000318398","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10","4847572.6","68993783","29.4712","0","3.569e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10","4847572.6","68993783","5.7139999999999995","1.8","0.000001277538","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","50","4847579.6","68993823","168.35700000000003","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","50","4847579.6","68993823","158.85039999999998","51","0.0000031943400000000003","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","50","4847579.6","68993823","40.3506","0","4.1339600000000003e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","50","4847579.6","68993823","16.351599999999998","5.2","0.00000156454","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","100","4847593.4","68993873","168.3754","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","100","4847593.4","68993873","158.9242","51","0.0000032172400000000006","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","100","4847593.4","68993873","45.479000000000006","0","3.79998e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","100","4847593.4","68993873","20.0798","6.4","0.0000020525999999999996","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","500","4847664","68994273","168.22320000000002","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","500","4847664","68994273","158.7576","51","0.0000031915799999999995","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","500","4847664","68994273","61.0106","0","3.53082e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","500","4847664","68994273","31.181","10","0.0000024921","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1000","4847751.4","68994773","168.3018","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1000","4847751.4","68994773","158.856","51","0.00000323566","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1000","4847751.4","68994773","71.3134","0","3.8161800000000005e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","1000","4847751.4","68994773","40.616","13","0.0000030225600000000002","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5000","4848488.2","68998773","168.42419999999998","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5000","4848488.2","68998773","158.8964","51","0.0000032320800000000002","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5000","4848488.2","68998773","97.2096","0","3.4122000000000003e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","5000","4848488.2","68998773","53.1272","17","0.0000033493","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10000","4849358.8","69003772.8","168.4126","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10000","4849358.8","69003772.8","158.8314","51","0.00000315864","pagerankCuda [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10000","4849358.8","69003772.8","100.40200000000002","0","3.77366e-7","pagerankNvgraph [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","10000","4849358.8","69003772.8","59.8996","19.2","0.00000375146","pagerankCuda [dynamic]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","50000","4856615.8","69043772.8","168.7238","0","0","pagerankNvgraph [static]"
"soc-LiveJournal1","4847571","68993773","168.155","0","0","pagerankNvgraph","50000","4856615.8","69043772.8","157.66760000000002","50.8","0.00000331038","pagerankCuda [static]"
